[1.0, 0.0, 0, 0.0, 0, 0.0, 4, 0.0, 2.0, 8, 8, 0, 19707.8] 1.0
[1, 0.0, 0.0, 0, 0.0, 0, 4.0, 0.0, 2, 8.0, 8.0, 128, 19600.2] 1.0
[1, 0.0, 0, 0.0, 0, 0, 3, 0.0, 2.0, 8, 8.0, 0.0, 19692.2] 1.0
[1.0, 0.0, 1, 1.0, 1, 0, 1, 0.0, 1, 8.0, 10.0, 128, 14902.6] 0
[1, 0.0, 1.0, 1, 1.0, 0, 1, 0.0, 1, 8.0, 8, 0.0, 16523.4] 0
[1.0, 0, 0, 0.0, 0.0, 0, 4.0, 0.0, 2, 8.0, 8.0, 128, 19600.2] 1.0
[1, 0.0, 0, 0.0, 0.0, 0, 4, 0.0, 2, 8.0, 8, 128, 19600.2] 1.0
[1, 0, 1, 1.0, 1.0, 0.0, 2, 0.0, 1.0, 8.0, 8, 0, 16447.8] 0
[1, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 8, 8, 0, 19707.8] 1.0
[1, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 8.0, 8, 0.0, 19707.8] 1.0
[1.0, 0, 0, 0.0, 0.0, 0.0, 3, 0.0, 2, 8.0, 8, 64.0, 19541.8] 1.0
[1.0, 0, 0, 0.0, 0.0, 0.0, 4, 0.0, 2, 8, 8, 128, 19600.2] 1.0
[1, 0, 0, 0, 0, 0.0, 4, 0.0, 2, 8, 8.0, 128, 19600.2] 1.0
[1.0, 0.0, 0, 0.0, 0.0, 0, 3.0, 0, 2, 8, 8.0, 0, 19692.2] 1.0
[1, 0.0, 0, 0.0, 0, 0.0, 3, 0.0, 1.0, 8, 8.0, 0.0, 19673.8] 1.0
[1.0, 0.0, 0.0, 0.0, 0, 0, 3.0, 0.0, 1, 8, 8, 0.0, 19673.8] 1.0
[1.0, 0, 0, 0.0, 0, 0, 3.0, 0.0, 2, 8.0, 8.0, 0, 19692.2] 1.0
[1.0, 0.0, 0.0, 0, 0.0, 0, 3, 0.0, 1.0, 8.0, 8.0, 64.0, 19555.0] 1.0
[1, 0, 0.0, 0.0, 0.0, 0, 3.0, 0.0, 1.0, 8.0, 8, 0.0, 19673.8] 1.0
[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 10.0, 8.0, 64.0, 13688.6] 0
[1, 0, 1, 1.0, 1.0, 0, 1, 0.0, 1, 8, 8, 0.0, 16523.4] 0
[1.0, 0.0, 1.0, 1.0, 1.0, 0, 1.0, 0, 2.0, 8, 8.0, 0, 16509.6] 0
[1, 0, 1.0, 1, 1, 0, 1, 0, 1.0, 8, 8, 0, 16523.4] 0
[1.0, 0.0, 1.0, 0, 0.0, 0.0, 2.0, 0.0, 2, 8, 8, 0.0, 16868.0] 0
[1, 0.0, 0, 0.0, 0.0, 0, 3.0, 0.0, 2.0, 8.0, 8.0, 64, 19541.8] 1.0
[1, 0, 1, 1.0, 1.0, 1, 3, 0, 2, 8.0, 8, 0, 16305.0] 0
[1.0, 0, 0.0, 0, 0, 0, 3.0, 0.0, 1, 8.0, 8, 128, 19583.4] 1.0
[1, 0.0, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 2.0, 8, 8.0, 64, 19541.8] 1.0
[1.0, 0.0, 0, 0.0, 0.0, 0.0, 4.0, 0, 2.0, 8.0, 8.0, 0.0, 19707.8] 1.0
[1.0, 0.0, 0, 0.0, 0, 0.0, 4, 0.0, 2, 8, 8, 128.0, 19600.2] 1.0
